datetime,MAC000440,MAC000448,MAC000661,MAC000455,MAC000576,MAC000664,MAC000317,MAC000678,MAC000646,MAC000748,MAC000645,MAC000163,MAC000400,MAC000867,MAC000105,MAC000519,MAC000824,MAC000578,MAC000039,MAC000010,MAC000221,MAC000792,MAC000848,MAC000405,MAC000249,MAC000815,MAC000368,MAC000227,MAC000508,MAC000466,MAC000806,MAC000178,MAC000022,MAC000457,MAC000490,MAC000375,MAC000244,MAC000506,MAC000815.1,MAC000527,MAC000145,MAC000030,MAC000096,MAC000318,MAC000507,MAC000761,MAC000643,MAC000137,MAC000157,MAC000349
2013-01-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8702739113269596e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000013194993995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993827476564323e-07,0.0,0.0,0.0,0.0,2.9252430983139486,0.0,0.0,2.9999996063895225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234710858677858e-07,0.0,0.0,0.0,0.0,2.3207642415055107,0.0,0.0,3.0000007197864207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174263106935834e-06,0.0,0.0,0.0,0.0,2.5352101439131294e-06,0.0,0.0,0.8480724059295812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3032261868212065e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.822511379824981e-07,0.0,0.0,0.0,0.0,7.983320199231264e-07,0.0,0.0,0.5367463837549751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709777018603536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532100821142168e-07,0.0,0.0,0.0,0.0,9.972882945573278e-07,0.0,0.0,0.9590604649872713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759820269408635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1765601663492425e-06,0.0,0.0,0.0,0.0,-1.054806673651511e-06,0.0,0.0,-1.2338360322504302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.895196519816115e-07,0.0,3.0000009351191124,0.0,0.0,0.0,0.0,1.1300177181093192,0.0,0.0,0.0,0.0,0.0
2013-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.236833026290579e-07,0.0,0.0,0.0,0.0,-8.357614964316608e-08,0.0,0.0,-7.843355199850008e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.175439946391542e-07,0.0,3.00000192782192,0.0,0.0,0.0,0.0,0.17970546917794789,0.0,0.0,0.0,0.0,0.0
2013-01-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.615512615286645e-06,0.0,0.0,0.0,0.0,-1.4827053065971146e-06,0.0,0.0,-2.171402752333788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9242482973286696,-1.9188519263993835e-06,0.0,3.000002099766559,0.0,0.0,0.0,0.0,3.2916395218192427e-06,0.0,0.0,0.0,0.0,0.4211341836461435
2013-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.103438358664586e-07,0.0,0.0,0.0,0.0,-4.829894626378547e-07,0.0,0.0,-1.1698993611619105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672177561346175,-9.156433573662598e-07,0.0,2.217718696605136,0.0,0.0,0.0,0.0,1.2134895000964884e-06,0.0,0.0,0.0,0.0,5.12871514493298e-06
2013-01-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.254824378870717e-06,0.0,0.0,0.0,0.0,-1.0966094962939498e-06,0.0,0.0,-1.7979460183819469e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220570001606682,-1.5442122420237945e-06,0.0,1.6997252691361113,0.0,0.0,0.0,0.0,7.687407761678345e-07,0.0,0.0,0.6072731829565023,0.0,2.222960233272642e-06
2013-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501239053281605,0.0,0.0,0.0,-3.5140901006096135e-06,0.0,0.0,0.0,0.0,-3.403829898575155e-06,0.0,0.0,-4.0827897517446435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198379081504819,-3.829174076923674e-06,0.0,1.985501227380257,0.0,0.0,0.0,0.0,-1.6856663643818598e-06,0.0,0.0,1.1961115655758037,0.22844883562572638,0.10763012287638311
2013-01-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46735886079928446,0.0,0.0,0.0,-1.5356892349006517e-06,0.0,0.0,0.0,0.0,-1.4156407127911882e-06,0.0,0.0,-2.098943014535794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863934558816021,-1.8452900327585326e-06,0.0,0.8998751533049384,0.0,0.0,6.898837522339416e-07,0.0,3.272283142603527e-07,0.0,0.0,0.5611455073358248,4.264009968519169e-06,1.9295149927222435e-06
2013-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0525947352791485e-05,0.0,0.0,0.0,3.504123516507777e-06,0.0,0.0,0.0,0.0,3.660206174277721e-06,0.0,0.0,2.9598638182420135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.201163819151217e-06,3.2135755765436786e-06,0.0,6.0959014606985855e-06,0.0,0.0,5.931724465918836e-06,0.0,5.5084211043260196e-06,0.0,0.0,6.979040274583316e-06,8.072330863221593e-06,6.952901880944424e-06
2013-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,5.8492875432473585e-06,0.0,0.0,7.698890031163915e-06,0.0,0.0,0.0,4.089938313084965e-06,7.061755057315164e-06,0.0,0.0,0.0,4.221813173196179e-06,5.843669080789653e-06,7.183445995463154e-06,3.533028521412012e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.235907414727424e-06,3.7867983079735917e-06,0.0,6.232068312115636e-06,0.0,0.0,6.401473992410828e-06,0.0,5.9884506700568955e-06,0.0,0.0,6.24881471337052e-06,8.683174069436079e-06,7.547578604461667e-06
2013-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,7.008912261139875e-06,0.0,0.0,9.050170462989308e-06,0.0,0.0,0.0,5.259566476316579e-06,8.2208649584438e-06,0.0,0.0,0.0,5.385685444328098e-06,7.006778769867437e-06,8.338353342769727e-06,4.699375677123706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009674525875544e-06,7.460407393584629e-06,0.0,0.0,0.0,0.0,0.0,7.31310440407533e-06,4.953199246832324e-06,0.0,7.3450890895163215e-06,7.5758656739134345e-06,0.0,7.5744010093528346e-06,0.0,7.1534546807531115e-06,0.0,0.0,7.410902487060527e-06,9.847160172731748e-06,8.717205320682437e-06
2013-01-01 17:30:00,0.0,0.0,0.0,0.0,0.0,7.1165884314300325e-06,0.0,0.0,9.191382578116963e-06,0.0,0.7616861510746711,0.0,5.3238925255789714e-06,8.446971632147874e-06,0.0,0.0,0.0,5.482086557195294e-06,7.242707160858606e-06,8.472240936617265e-06,4.7805319451140584e-06,8.142944962443378e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.325717787737776e-05,8.322365366219448e-06,7.788248981151462e-06,0.0,0.0,0.0,7.603070159238245e-06,0.0,7.43711093187117e-06,5.034400160627836e-06,0.0,7.530893079856182e-06,7.772267033119215e-06,0.0,7.76559138358941e-06,0.0,7.33496114308819e-06,0.0,0.0,7.691109745194623e-06,9.962016595652914e-06,8.806372059750457e-06
2013-01-01 18:00:00,0.0,7.653463701534673e-06,0.0,0.0,-9.1011667950984e-06,6.837051222144975e-06,0.0,0.0,8.876936329626461e-06,7.433279502371472e-06,0.6195634717274346,0.0,5.091778699187096e-06,8.038779384008564e-06,0.0,0.0,0.0,5.214362932055971e-06,6.8238358335071e-06,8.164930215725723e-06,4.529355080545128e-06,7.887458667654202e-06,0.0,0.0,0.0,0.0,0.0,8.21700589592214e-06,1.3056988592657621e-05,7.922587304122974e-06,7.3787276401831654e-06,0.0,0.0,0.0,7.356819466206614e-06,0.0,7.101906164915959e-06,4.783256432467772e-06,7.55491230046278e-06,7.216320501125153e-06,7.465254712170442e-06,0.0,7.397984321127363e-06,0.0,6.97821598632915e-06,0.0,0.0,7.3404049188625e-06,9.664693096639093e-06,8.53593824463484e-06
2013-01-01 18:30:00,0.0,8.632485147531347e-06,8.484813322281965e-06,0.0,-8.123499387558863e-06,7.882886159017968e-06,0.0,0.0,9.924805059344491e-06,8.405541033342202e-06,1.6532234926504332,0.0,6.124624265986592e-06,9.107776036078005e-06,8.514902091734821e-06,0.0,0.0,6.256540712773736e-06,7.894607392147184e-06,9.216411789441983e-06,5.567416209825766e-06,8.949208541705597e-06,9.157070832085525e-06,0.0,0.0,0.0,0.0,9.185210988151185e-06,1.4069230593471874e-05,8.981247736898464e-06,8.44040143081014e-06,0.0,0.0,0.0,8.412330015967531e-06,8.512946822329523e-06,8.15784644151924e-06,5.821339621600695e-06,8.528697041156247e-06,8.269724134208774e-06,8.513161075216578e-06,0.0,8.456698811583576e-06,0.0,8.03763878207889e-06,7.950216630279597e-06,0.0,8.407169864507584e-06,1.0710963543030822e-05,9.577971365106746e-06
2013-01-01 19:00:00,0.0,8.837885511335865e-06,8.646898420690102e-06,0.0,-7.96782177795091e-06,8.084071343309369e-06,0.0,0.0,1.0122327275559628e-05,8.599632781924871e-06,2.0408852960859556,9.229668342096919e-06,6.3253510429328625e-06,9.299264630374451e-06,8.670795130825172e-06,0.0,0.0,6.457230390564923e-06,8.081056006810042e-06,9.417020925518156e-06,5.768139625840381e-06,9.090328407581456e-06,9.312447758090552e-06,7.163701348833938e-06,0.0,0.0,0.0,9.346314467390582e-06,1.4236559118567523e-05,9.166558751802842e-06,8.624885181075839e-06,0.0,0.0,0.0,8.555539157991556e-06,8.688524338148118e-06,8.356276664577867e-06,6.022076020722629e-06,8.700083523292928e-06,8.46824787734008e-06,8.710162153009203e-06,0.0,8.649713055861665e-06,0.0,8.23442747509689e-06,8.107681010643503e-06,0.0,8.596824400400678e-06,1.0911132410255789e-05,9.778862819428304e-06
2013-01-01 19:30:00,0.0,1.0203668850591962e-05,1.0015464461547515e-05,0.0,-6.585783353735398e-06,9.451072389219546e-06,9.990483030406749e-06,1.0095424412040306e-05,1.1491108872846277e-05,9.967152210273263e-06,2.8898259382496123,1.0573403610826608e-05,7.689456911802193e-06,1.0684533659226176e-05,1.003501750405484e-05,0.0,0.0,7.822973735827358e-06,9.460527013009748e-06,1.0786310098869597e-05,7.132963622182653e-06,1.0449103953537164e-05,1.0680700341201367e-05,8.503325218827786e-06,0.0,0.0,1.005032932224944e-05,1.0720414433089028e-05,1.5600552459850423e-05,1.0545167166139778e-05,1.0004624067213272e-05,0.0,0.0,0.0,9.908596117539431e-06,1.0059197130591225e-05,9.726810371249158e-06,7.386906259263736e-06,1.0083899798741563e-05,9.837537960538076e-06,1.0076221127940353e-05,0.0,1.0021899613008051e-05,0.0,9.608789187761567e-06,9.467918459621924e-06,0.0,9.970792353654051e-06,1.2278801729681436e-05,1.1144582340118334e-05
2013-01-01 20:00:00,0.0,1.289552019223156e-05,1.2711326902284113e-05,1.3003798280074051e-05,-3.906567604380616e-06,1.2145708852583429e-05,1.2651677998309765e-05,1.2762354561023425e-05,1.4184404941094427e-05,1.2649887560481647e-05,3.000002760044379,1.3263804277294148e-05,1.0382578211213474e-05,1.3374295947297197e-05,1.2726921619874743e-05,1.2745503658878444e-05,0.0,1.051719137677003e-05,1.2134743096518124e-05,1.3480515091214778e-05,9.826885310855204e-06,1.3136130583208457e-05,1.3375902351776312e-05,1.1201234544564712e-05,0.0,0.0,1.2719236849835854e-05,1.3408760634590889e-05,1.829622061261285e-05,1.3241478866287414e-05,1.2693273649996799e-05,1.2960110969036768e-05,0.0,0.0,1.2582888521062694e-05,1.2761964146380225e-05,1.2419582770452363e-05,1.00808298552484e-05,1.2772848264582336e-05,1.2529198085033273e-05,1.276661994079275e-05,1.2960110972784484e-05,1.2709524287776886e-05,0.0,1.2300539152760713e-05,1.2145900955238672e-05,0.0,1.2662980218015477e-05,1.4972921746529821e-05,1.3838615337564518e-05
2013-01-01 20:30:00,1.4302385251881098e-05,1.4075892668486969e-05,1.3922162992956334e-05,1.4232375315471891e-05,-2.723076196232639e-06,1.3334368318117247e-05,1.3862549402224292e-05,1.3974736721625759e-05,1.537803541164697e-05,1.3831846448321997e-05,3.0000008953614072,1.4538386072204754e-05,1.1563688704591074e-05,1.457793911983038e-05,1.394761349676413e-05,1.396126805663333e-05,1.405877657764895e-05,1.1703596513055713e-05,1.3318413062602325e-05,1.4673522520340503e-05,1.1010781781972161e-05,1.4360709973357048e-05,1.460811596697194e-05,1.2393538783433304e-05,0.0,0.0,1.3925217933319075e-05,1.4642508154101901e-05,1.949207487686706e-05,1.4467863999866224e-05,1.3903353114483104e-05,1.4169261144907629e-05,0.0,1.401833379379415e-05,1.378169636858742e-05,1.3959040134255495e-05,1.3615933946512986e-05,1.1264725904935319e-05,1.3995132352832247e-05,1.372239738019529e-05,1.3953819198034698e-05,1.4169261157905046e-05,1.390992498406493e-05,0.0,1.3501007743412663e-05,1.3330960782302703e-05,1.385367839563212e-05,1.386952479736244e-05,1.616321847234127e-05,1.5024828326660046e-05
2013-01-01 21:00:00,1.4395568457894336e-05,1.4350768250804163e-05,1.4191344176021068e-05,1.4563836077045935e-05,-2.118093053523619e-06,1.3615133822028936e-05,1.3991453465163276e-05,1.425775355080523e-05,1.5657242902024662e-05,1.4092372467621848e-05,3.0000018713920937,1.485620875772079e-05,1.1847353740581122e-05,1.4848475776363894e-05,1.4230001402570256e-05,1.4236747195825866e-05,1.4364393337579503e-05,1.1984680305737204e-05,1.3559479386501348e-05,1.4953411680836716e-05,1.1292906435701833e-05,1.4673883995331396e-05,1.4908271279231909e-05,1.2673254945556378e-05,0.0,0.0,1.4211578817791387e-05,1.5021081785648067e-05,1.9772615811048998e-05,1.4775858667655957e-05,1.4181304224401246e-05,1.4439847775151128e-05,0.0,1.4270908036861865e-05,1.4069133727381794e-05,1.4240569909918642e-05,1.389505010964277e-05,1.1546849464033209e-05,1.4274871726328205e-05,1.4000213556902507e-05,1.4224515336181255e-05,1.4439847781624733e-05,1.4192849326466867e-05,1.4126069500075208e-05,1.3779725319259032e-05,1.3562345307832885e-05,1.4170375431913e-05,1.4144153651001086e-05,1.6443103349817028e-05,1.5305791900898842e-05
2013-01-01 21:30:00,1.4921623555708705e-05,1.4285733882691206e-05,1.4285524362287194e-05,1.4791494041111436e-05,-5.6986045372640225e-06,1.3571164359270564e-05,1.5309101888342502e-05,1.4426553928713556e-05,1.5638060274560027e-05,1.4081464876666673e-05,3.000002468630376,1.532776210950229e-05,1.1779987289736016e-05,1.4665546479163233e-05,1.4412993903343072e-05,1.467534065450692e-05,1.4466109611496956e-05,1.1933610582281312e-05,1.3687620803222954e-05,1.4928451553506485e-05,1.1233625273763429e-05,1.4839074119551267e-05,1.4775561629161888e-05,1.2632363103311258e-05,1.4570674657182721e-05,0.0,1.4285102060983547e-05,1.5301736296680806e-05,1.9754220067097833e-05,1.4885658084827989e-05,1.4290434246026782e-05,1.4764264054910134e-05,1.4858935706924709e-05,1.4934527543565399e-05,1.42059562808414e-05,1.4216387094394384e-05,1.3890740246273278e-05,1.1487567866484647e-05,1.4492759452855543e-05,1.3984254420086004e-05,1.4186153682667394e-05,1.4764264060113158e-05,1.4240475271379968e-05,1.4432666105336718e-05,1.3805684742933815e-05,1.3652552419443354e-05,1.4342084152768729e-05,1.4170845725792217e-05,1.6407377344946177e-05,1.5254677639218476e-05
